▣广西频道▣,#genre#
熊猫体娱高清,http://112.19.171.156:9999/rtp/239.93.0.94:5140
熊猫少儿高清,http://112.19.171.156:9999/rtp/239.93.1.189:5140
熊猫影院高清,http://112.19.171.156:9999/rtp/239.93.0.214:5140
熊猫爱生活高清,http://112.19.171.156:9999/rtp/239.93.1.190:5140
熊猫频道高清,http://112.19.171.156:9999/rtp/239.93.0.211:9148
金熊猫卡通高清,http://112.19.171.156:9999/rtp/239.93.1.172:5140
热门综艺高清,http://112.19.171.156:9999/rtp/239.93.0.151:5140
魅力时尚高清,http://112.19.171.156:9999/rtp/239.93.0.190:9012
电竞天堂高清,http://112.19.171.156:9999/rtp/239.93.1.135:5140
大爱旅游高清,http://112.19.171.156:9999/rtp/239.93.42.70:5140
大爱生活高清,http://112.19.171.156:9999/rtp/239.93.42.71:5140
大爱四川高清,http://112.19.171.156:9999/rtp/239.93.1.110:5140
爱生活高清,http://112.19.171.156:9999/rtp/239.93.0.206:8028
游戏风云,http://112.19.171.156:9999/rtp/239.93.0.136:5140
足球高清,http://112.19.171.156:9999/rtp/239.93.0.197:9040
高网高清,http://112.19.171.156:9999/rtp/239.93.0.202:9068
台球高清,http://112.19.171.156:9999/rtp/239.93.0.203:9072
墨宝高清,http://112.19.171.156:9999/rtp/239.93.0.215:9132
军事高清,http://112.19.171.156:9999/rtp/239.93.0.204:9076
解密高清,http://112.19.171.156:9999/rtp/239.93.0.199:9048
地理高清,http://112.19.171.156:9999/rtp/239.93.0.200:9052
百姓健康频道,http://112.19.171.156:9999/rtp/239.93.42.35:5140
爱怀旧高清,http://112.19.171.156:9999/rtp/239.93.42.21:5140
爱喜剧高清,http://112.19.171.156:9999/rtp/239.93.42.9:5140
爱奇谈高清,http://112.19.171.156:9999/rtp/239.93.42.22:5140
爱科幻高清,http://112.19.171.156:9999/rtp/239.93.42.10:5140
爱院线高清,http://112.19.171.156:9999/rtp/239.93.42.11:5140
幸福剧场,http://112.19.171.156:9999/rtp/239.93.42.21:5140
爱谍战高清,http://112.19.171.156:9999/rtp/239.93.42.14:5140
爱经典高清,http://112.19.171.156:9999/rtp/239.93.42.13:5140
爱悬疑高清,http://112.19.171.156:9999/rtp/239.93.42.12:5140
爱青春高清,http://112.19.171.156:9999/rtp/239.93.42.16:5140
爱都市高清,http://112.19.171.156:9999/rtp/239.93.42.15:5140
爱幼教高清,http://112.19.171.156:9999/rtp/239.93.42.17:5140
爱玩具高清,http://112.19.171.156:9999/rtp/239.93.42.18:5140
爱动漫高清,http://112.19.171.156:9999/rtp/239.93.42.23:5140
爱电竞高清,http://112.19.171.156:9999/rtp/239.93.42.19:5140
爱公共汽车高清,http://112.19.171.156:9999/rtp/239.93.42.20:5140
爱宠宠物,http://112.19.171.156:9999/rtp/239.93.42.32:5140
风尚生活,http://112.19.171.156:9999/rtp/239.93.42.29:5140
环球旅游,http://112.19.171.156:9999/rtp/239.93.42.31:5140
来钓鱼吧,http://112.19.171.156:9999/rtp/239.93.42.8:5140
麻辣体育,http://112.19.171.156:9999/rtp/239.93.42.2:5140
爱成都,http://112.19.171.156:9999/rtp/239.93.1.104:1234
来钓鱼吧高清,http://112.19.171.156:9999/rtp/239.93.42.8:5140
少儿天地高清,http://112.19.171.156:9999/rtp/239.93.42.34:5140
体育测试高清,http://112.19.171.156:9999/rtp/239.93.0.98:5140
电信景区直播海螺沟景区1,http://112.19.171.156:9999/rtp/239.93.0.178:5140
电信景区直播稻城亚丁景区2,http://112.19.171.156:9999/rtp/239.93.0.209:5140

熊猫直播高清,http://112.19.171.156:9999/rtp/239.93.1.178:5140
乐龄学堂高清,http://112.19.171.156:9999/rtp/239.93.1.179:5140
第一财经高清,http://112.19.171.156:9999/rtp/239.93.1.187:5140

BesTV华语影院,http://112.19.171.156:9999/rtp/239.93.42.86:5140
BesTV星光院线,http://112.19.171.156:9999/rtp/239.93.42.87:5140
BesTV热播剧场,http://112.19.171.156:9999/rtp/239.93.42.88:5140
BesTV宝宝动画,http://112.19.171.156:9999/rtp/239.93.42.89:5140
BesTV青春动漫,http://112.19.171.156:9999/rtp/239.93.0.146:5140
BesTV全球大片,http://112.19.171.156:9999/rtp/239.93.42.90:5140
BesTV谍战剧场,http://112.19.171.156:9999/rtp/239.93.42.91:5140
精彩影视-HD,http://112.19.171.156:9999/rtp/239.93.42.92:5140
动漫秀场-HD,http://112.19.171.156:9999/rtp/239.93.42.93:5140
乐游-HD,http://112.19.171.156:9999/rtp/239.93.42.94:5140
金色学堂-HD,http://112.19.171.156:9999/rtp/239.93.42.95:5140
法治天地-HD,http://112.19.171.156:9999/rtp/239.93.42.96:5140
魅力足球-HD,http://112.19.171.156:9999/rtp/239.93.42.97:5140


▣重庆联通▣,#genre#

CCTV1,http://123.147.80.225:8004/rtp/225.0.4.74:7980
CCTV2,http://123.147.80.225:8004/rtp/225.0.4.132:7980
CCTV3,http://123.147.80.225:8004/rtp/225.0.4.142:7980
CCTV4,http://123.147.80.225:8004/rtp/225.0.4.176:7980
CCTV5,http://123.147.80.225:8004/rtp/225.0.4.143:7980
CCTV6,http://123.147.80.225:8004/rtp/225.0.4.144:7980
CCTV7,http://123.147.80.225:8004/rtp/225.0.4.127:7980
CCTV8,http://123.147.80.225:8004/rtp/225.0.4.137:7980
CCTV9,http://123.147.80.225:8004/rtp/225.0.4.131:7980
CCTV10,http://123.147.80.225:8004/rtp/225.0.4.130:7980
CCTV11,http://123.147.80.225:8004/rtp/225.0.4.7:7980
CCTV13,http://123.147.80.225:8004/rtp/225.0.4.9:7980

湖南卫视,http://123.147.80.225:8004/rtp/225.0.4.75:7980
安徽卫视,http://123.147.80.225:8004/rtp/225.0.4.133:7980
广东卫视,http://123.147.80.225:8004/rtp/225.0.4.84:7980
山东卫视,http://123.147.80.225:8004/rtp/225.0.4.199:7980


▣地方频道▣,#genre#

北京卫视,http://pve.grayidea.com:4022/rtp/239.3.1.241:8000
北京科教,http://pve.grayidea.com:4022/rtp/239.3.1.115:8000
北京财经,http://pve.grayidea.com:4022/rtp/239.3.1.116:8000
北京生活,http://pve.grayidea.com:4022/rtp/239.3.1.117:8000
北京影视,http://pve.grayidea.com:4022/rtp/239.3.1.158:8000
北京新闻,http://pve.grayidea.com:4022/rtp/239.3.1.159:8000
北京少儿,http://pve.grayidea.com:4022/rtp/239.3.1.189:8000
北京文艺,http://pve.grayidea.com:4022/rtp/239.3.1.242:8000
北京体育,http://pve.grayidea.com:4022/rtp/239.3.1.97:8001
北京体育,http://pve.grayidea.com:4022/rtp/239.3.1.243:8000

北京淘剧场,http://pve.grayidea.com:4022/rtp/239.3.1.95:8001
北京淘娱乐,http://pve.grayidea.com:4022/rtp/239.3.1.100:8001
北京萌宠TV,http://pve.grayidea.com:4022/rtp/239.3.1.102:8001
北京淘精彩,http://pve.grayidea.com:4022/rtp/239.3.1.178:8001
北京淘Baby,http://pve.grayidea.com:4022/rtp/239.3.1.238:8001
北京淘电影,http://pve.grayidea.com:4022/rtp/239.3.1.250:8001
北京电影4K,http://pve.grayidea.com:4022/rtp/239.3.1.249:8001
睛彩竞技,http://pve.grayidea.com:4022/rtp/239.3.1.125:8001
睛彩篮球,http://pve.grayidea.com:4022/rtp/239.3.1.126:8001
睛彩羽毛球,http://pve.grayidea.com:4022/rtp/239.3.1.127:8001

山东齐鲁,http://livealone.iqilu.com/iqilu/qlpdhjOF03kn.m3u8
山东文旅,http://livealone.iqilu.com/iqilu/yspdhjOF03kn.m3u8
山东综艺,http://livealone.iqilu.com/iqilu/zypdhjOF03kn.m3u8
山东生活,http://livealone.iqilu.com/iqilu/shpdhjOF03kn.m3u8
山东新闻,http://livealone.iqilu.com/iqilu/ggpdhjOF03kn.m3u8
山东农科,http://livealone.iqilu.com/iqilu/nkpdhjOF03kn.m3u8
青岛李沧,rtmp://alivealone.litenews.cn/173/bc8dac70dcc54987a3abd07313420e4b

广东民生,http://sxd.nyxg.vip:40000/rtp/239.77.0.225:5146
广东新闻,http://sxd.nyxg.vip:40000/rtp/239.77.0.173:5146
广东珠江,http://sxd.nyxg.vip:40000/rtp/239.77.0.1:5146
广东体育,http://sxd.nyxg.vip:40000/rtp/239.77.0.112:5146
广东科教,http://sxd.nyxg.vip:40000/rtp/239.77.0.85:5146
广东影视,http://sxd.nyxg.vip:40000/rtp/239.77.0.217:5146
广东少儿,http://sxd.nyxg.vip:40000/rtp/239.77.0.250:5146
广东卡通,http://sxd.nyxg.vip:40000/rtp/239.77.0.179:5146
广东科教,http://sxd.nyxg.vip:40000/rtp/239.77.0.167:5146
广东体育,http://sxd.nyxg.vip:40000/rtp/239.77.0.168:5146
广东珠江,http://sxd.nyxg.vip:40000/rtp/239.77.0.114:5146
广东南方卫视,http://sxd.nyxg.vip:40000/rtp/239.77.0.215:5146
深圳公共,http://sxd.nyxg.vip:40000/rtp/239.77.1.126:5146
深圳都市,http://sxd.nyxg.vip:40000/rtp/239.77.1.124:5146
深圳体育,http://sxd.nyxg.vip:40000/rtp/239.77.1.128:5146
深圳公共,http://sxd.nyxg.vip:40000/rtp/239.77.1.178:5146
深圳都市,http://sxd.nyxg.vip:40000/rtp/239.77.1.176:5146
深圳电视剧,http://sxd.nyxg.vip:40000/rtp/239.77.1.177:5146
深圳公共,http://sxd.nyxg.vip:40000/rtp/239.77.1.242:5146
深圳娱乐,http://sxd.nyxg.vip:40000/rtp/239.77.1.243:5146
深圳体育,http://sxd.nyxg.vip:40000/rtp/239.77.1.140:5146
深圳少儿,http://sxd.nyxg.vip:40000/rtp/239.77.1.244:5146
深圳宝安,http://sxd.nyxg.vip:40000/rtp/239.77.1.67:5146
深圳龙岗,http://sxd.nyxg.vip:40000/rtp/239.77.1.223:5146
深圳众创,http://sxd.nyxg.vip:40000/rtp/239.77.1.247:5146
广州综合,http://sxd.nyxg.vip:40000/rtp/239.253.43.71:5146
广州新闻,http://sxd.nyxg.vip:40000/rtp/239.253.43.72:5146
广州影视,http://sxd.nyxg.vip:40000/rtp/239.253.43.73:5146
广州法治,http://sxd.nyxg.vip:40000/rtp/239.253.43.74:5146
南国都市4K,http://sxd.nyxg.vip:40000/rtp/239.253.43.99:5146

天津卫视,http://acc.tohsaka.cn:9999/rtp/225.1.1.111:5002
天津体育,http://acc.tohsaka.cn:9999/rtp/225.1.1.122:5002
天津都市,http://acc.tohsaka.cn:9999/rtp/225.1.1.128:5002
天津新闻,http://acc.tohsaka.cn:9999/rtp/225.1.1.130:5002
天津文艺,http://acc.tohsaka.cn:9999/rtp/225.1.1.131:5002
天津影视,http://acc.tohsaka.cn:9999/rtp/225.1.1.149:5002

陕西都市,http://host.gaoxincloud.cn:4000/rtp/239.111.205.42:5140
陕西生活,http://host.gaoxincloud.cn:4000/rtp/239.111.205.98:5140
陕西影视,http://host.gaoxincloud.cn:4000/rtp/239.111.205.99:5140
陕西公共,http://host.gaoxincloud.cn:4000/rtp/239.111.205.100:5140

湖北卫视,http://liuxiaobo.top:8888/rtp/239.254.100.115:8664
湖北新闻,http://liuxiaobo.top:8888/rtp/239.69.1.40:9880
湖北经视,http://liuxiaobo.top:8888/rtp/239.69.1.41:9886
湖北综合,http://liuxiaobo.top:8888/rtp/239.69.1.42:9892
湖北垄上,http://liuxiaobo.top:8888/rtp/239.69.1.43:9898
湖北影视,http://liuxiaobo.top:8888/rtp/239.69.1.204:10866
湖北生活,http://liuxiaobo.top:8888/rtp/239.69.1.205:10872
湖北教育,http://liuxiaobo.top:8888/rtp/239.69.1.206:10878

湖北卫视,http://ht.ikhs.cn:8880/rtp/239.253.157.115:8664
湖北新闻,http://ht.ikhs.cn:8880/rtp/239.69.1.40:9880
湖北经视,http://ht.ikhs.cn:8880/rtp/239.69.1.41:9886
湖北综合,http://ht.ikhs.cn:8880/rtp/239.69.1.42:9892
湖北垄上,http://ht.ikhs.cn:8880/rtp/239.69.1.43:9898
湖北影视,http://ht.ikhs.cn:8880/rtp/239.69.1.204:10866
湖北生活,http://ht.ikhs.cn:8880/rtp/239.69.1.205:10872
湖北教育,http://ht.ikhs.cn:8880/rtp/239.69.1.206:10878

湖北新闻,http://gd.ikhs.cn:8880/rtp/239.69.1.40:9880
湖北经视,http://gd.ikhs.cn:8880/rtp/239.69.1.41:9886
湖北综合,http://gd.ikhs.cn:8880/rtp/239.69.1.42:9892
湖北垄上,http://gd.ikhs.cn:8880/rtp/239.69.1.43:9898
湖北影视,http://gd.ikhs.cn:8880/rtp/239.69.1.204:10866
湖北生活,http://gd.ikhs.cn:8880/rtp/239.69.1.205:10872
湖北教育,http://gd.ikhs.cn:8880/rtp/239.69.1.206:10878
武汉新闻综合,http://gd.ikhs.cn:8880/rtp/239.69.1.145:10506
武汉电视剧,http://gd.ikhs.cn:8880/rtp/239.69.1.146:10512
武汉生活,http://gd.ikhs.cn:8880/rtp/239.69.1.251:11148
武汉经济,http://gd.ikhs.cn:8880/rtp/239.69.1.35:9850
武汉文体,http://gd.ikhs.cn:8880/rtp/239.69.1.147:10518
武汉外语,http://gd.ikhs.cn:8880/rtp/239.69.1.36:9856
武汉教育,http://gd.ikhs.cn:8880/rtp/239.69.1.60:9994
阳新综合,http://gd.ikhs.cn:8880/rtp/239.69.1.34:9844
房县综合,http://gd.ikhs.cn:8880/rtp/239.69.1.192:10794
蔡甸综合,http://gd.ikhs.cn:8880/rtp/239.69.1.245:11112

河南都市,http://jpl.wlzsyw.cn:9901/tsfile/live/54337_1.m3u8?by=angtv
河南民生,http://jpl.wlzsyw.cn:9901/tsfile/live/54338_1.m3u8?by=angtv
河南法治,http://jpl.wlzsyw.cn:9901/tsfile/live/54339_1.m3u8?by=angtv
河南电视剧,http://jpl.wlzsyw.cn:9901/tsfile/live/54340_1.m3u8?by=angtv
河南新闻,http://jpl.wlzsyw.cn:9901/tsfile/live/54341_1.m3u8?by=angtv
河南公共,http://jpl.wlzsyw.cn:9901/tsfile/live/54342_1.m3u8?by=angtv
河南新农村,http://jpl.wlzsyw.cn:9901/tsfile/live/54343_1.m3u8?by=angtv
河南国际,http://jpl.wlzsyw.cn:9901/tsfile/live/54344_1.m3u8?by=angtv
河南移动电视,http://jpl.wlzsyw.cn:9901/tsfile/live/54345_1.m3u8?by=angtv
南阳新闻综合,http://jpl.wlzsyw.cn:9901/tsfile/live/54346_1.m3u8?by=angtv
南阳公共,http://jpl.wlzsyw.cn:9901/tsfile/live/54347_1.m3u8?by=angtv
南阳科教,http://jpl.wlzsyw.cn:9901/tsfile/live/54348_1.m3u8?by=angtv
三门峡新闻综合,http://jpl.wlzsyw.cn:9901/tsfile/live/54349_1.m3u8?by=angtv

石家庄都市,http://pluslive1.sjzntv.cn/dushi/playlist.m3u8?zhebd
石家庄生活,http://pluslive1.sjzntv.cn/shenghuo/playlist.m3u8?zhebd
石家庄新闻综合,http://pluslive1.sjzntv.cn/xmzh/playlist.m3u8?zhebd
石家庄娱乐,http://pluslive1.sjzntv.cn/yule/playlist.m3u8?zhebd
邯郸公共,https://jwcdnqx.hebyun.com.cn/live/hdgg/1500k/tzwj_video.m3u8?zhebd
邯郸科技教育,https://jwcdnqx.hebyun.com.cn/live/hdkj/1500k/tzwj_video.m3u8?zhebd
鹿泉,https://jwliveqxzb.hebyun.com.cn/luquanyi/luquanyi.m3u8?zhebd
鹿泉,https://jwcdnqx.hebyun.com.cn/live/luquanyi/1500k/tzwj_video.m3u8?zhebd

内蒙古少儿,https://livestream-bt.nmtv.cn/nmtv/2318general.m3u8?txSecret=ff5a1fd70ea228ee35b0d29895f37c56&txTime=771E8800
内蒙古新闻综合,https://livestream-bt.nmtv.cn/nmtv/2316general.m3u8?txSecret=173f71025a2de64458989cfb281a0a37&txTime=771E8800
内蒙古经济生活,https://livestream-bt.nmtv.cn/nmtv/2317general.m3u8?txSecret=8e4b7cf6a2c8a75f74aef1a8a07cef43&txTime=771E8800
内蒙古文体娱乐,https://livestream-bt.nmtv.cn/nmtv/2319general.m3u8?txSecret=82ed51a2a4cbf85b62fec8ef2bfe4529&txTime=771E8800

海峡卫视,https://epg.pw/stream/1d158fe4ef032b1ca0296ad7699ac4db2a6f32f6dee55188d716b972d35dff62.m3u8
福建少儿,https://epg.pw/stream/08f86e8b78619dbae76929a5f7e3aecc4c784a0542bc747dd822a138e679e28c.m3u8
福建公共,https://epg.pw/stream/0501c350d1f916503cf3d09a768aeed9fa267fe66db776242f37cd882602605f.m3u8
福建新闻,https://epg.pw/stream/22dda653d07fe8e4aa4a863462057d030635855d0bf0db1513fea2d336d061b6.m3u8
福建经济,https://epg.pw/stream/8ac04e7b70e865979f6e3f2728ab4e5ba91c266bde31b73935d6f409e979363c.m3u8
福建综合,https://epg.pw/stream/867d02d1b551230756cef85fe91d8e12139f1f776852355b20ed80a3392ecbe2.m3u8
福建电视剧,https://epg.pw/stream/a49defbabc41f05d688a9b69b9e46ab330225b1ebb222041470bafb3e4610a9e.m3u8
福州新闻,https://epg.pw/stream/883dc9046ef860d402f67f3a897969d725700d25b8595635377877a9dbc86dab.m3u8
福州新闻,https://epg.pw/stream/827c70dbdfa1ae7155c6d252ef120b1be239de7995283f5ca70c4b68926719f9.m3u8
福州生活,https://epg.pw/stream/064305a3cdc68ddc61ba34596d4719f2648a93796989bf659a6961c393ceb1b3.m3u8
福州生活,https://epg.pw/stream/5db2a46a3c6124bb7ff93f2279fe778276612f09bd9332de806956f07555a745.m3u8



▣历年春晚▣,#genre#

1983年,https://alimov2.a.kwimgs.com/upic/2022/01/31/15/BMjAyMjAxMzExNTU5MTRfNDAzMDAxOTlfNjYyNzMxNjcwMjBfMF8z_b_Beb3bda599f76c60c463c433ca7460153.mp4
1984年,https://alimov2.a.kwimgs.com/upic/2022/01/31/15/BMjAyMjAxMzExNTU5NTRfNDAzMDAxOTlfNjYyNzMyMzg3MTRfMF8z_b_B192356dadbc90d207ba16964d4c2914c.mp4
1985年,https://alimov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMDFfNDAzMDAxOTlfNjYyNzMyNTAwMzJfMF8z_b_Be73c5abcbc0eeb2ec9fce6842e1362a4.mp4
1986年,https://txmov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMDRfNDAzMDAxOTlfNjYyNzMyNTU0OTRfMF8z_b_B24f7d19f1132fa5d7f502f8377ad5567.mp4
1987年,https://txmov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMDhfNDAzMDAxOTlfNjYyNzMyNjMyMDNfMF8z_b_B570493ed8f7200d4013a66b2d21b2de9.mp4
1988年,https://txmov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMTJfNDAzMDAxOTlfNjYyNzMyNjkxNjBfMF8z_b_B8c835b83a92d25bde81ba22c5cd9521e.mp4
1989年,https://txmov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMTVfNDAzMDAxOTlfNjYyNzMyNzQ2OTlfMF8z_b_Be477b27b9ce655d2372df56a5a3d96ef.mp4
1991年,https://alimov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjI2MTVfNDAzMDAxOTlfNjYyNzYwNjUxNjVfMF8z_b_B8feb7b85888678d71bf37a259c6850f6.mp4
1992年,https://txmov2.a.kwimgs.com/bs3/video-hls/5256826755663896297_hlshd15.m3u8
1993年,https://alimov2.a.kwimgs.com/upic/2023/01/13/22/BMjAyMzAxMTMyMjEwMDNfNDAzMDAxOTlfOTM1MTIzMzYwODJfMF8z_b_B647d10e431b4cc5e48e6c77347d69021.mp4
1994年,https://alimov2.a.kwimgs.com/upic/2023/01/13/22/BMjAyMzAxMTMyMjEwMDNfNDAzMDAxOTlfOTM1MTIzMzYxMjNfMF8z_b_B3dde97f36273f04403d4dc5eec611a35.mp4
1995年,https://txmov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQwNzVfMF8z_b_B811c0dec6b9a3d3074a18522c185010a.mp4
1996年,https://alimov2.a.kwimgs.com/upic/2023/01/13/22/BMjAyMzAxMTMyMjEwMDNfNDAzMDAxOTlfOTM1MTIzMzYxNTJfMF8z_b_Bd841eae10ab1c9955ef55fbedfae6c45.mp4
1997年,https://txmov2.a.kwimgs.com/upic/2023/01/13/22/BMjAyMzAxMTMyMjEwMDNfNDAzMDAxOTlfOTM1MTIzMzYxNTJfMF8z_b_Bd841eae10ab1c9955ef55fbedfae6c45.mp4
1998年,https://txmov2.a.kwimgs.com/bs3/video-hls/5225864507896315430_hlshd15.m3u8
1999年,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQxNTRfMF8z_b_B0b5e52bc003285ef66ec0cbb2be08556.mp4
2000年,https://alimov2.a.kwimgs.com/upic/2023/01/13/21/BMjAyMzAxMTMyMTE4MzRfNDAzMDAxOTlfOTM1MDY4ODIxMTNfMF8z_b_Bdddf4e7ef0ff6cfd477857bb40e78419.mp4
2001年,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQyMDFfMF8z_b_B70592cb7c4054e9cabb675e849bbf4bd.mp4
2002年,https://alimov2.a.kwimgs.com/upic/2023/01/13/21/BMjAyMzAxMTMyMTE4MzRfNDAzMDAxOTlfOTM1MDY4ODIxNDdfMF8z_b_Ba6271d10b7e6cfae83759033a091f257.mp4
2003年,https://txmov2.a.kwimgs.com/upic/2023/01/14/23/BMjAyMzAxMTQyMzQxNDdfNDAzMDAxOTlfOTM2MTU0MTk1NDFfMF8z_b_B182749d2cd2ea9323639254af385f24b.mp4
2004年,https://alimov2.a.kwimgs.com/upic/2023/01/13/21/BMjAyMzAxMTMyMTE4MzRfNDAzMDAxOTlfOTM1MDY4ODIxOTVfMF8z_b_B86c4430b82ff5a7f4e8132f6ee558536.mp4
2005年,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQyMzhfMF8z_b_B35ad7cc86aec8fc9e5ddfb31fc7bed63.mp4
2006年,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQyNzlfMF8z_b_Bbc3703fc331dc994c50859c19aad28ff.mp4
2007年,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQzMjNfMF8z_b_B00b069c7899976459ceeaa99353dfefe.mp4
2008年,https://txmov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQzNTNfMF8z_b_Bd7346962e61bd7b84e11a1fa6e4616f9.mp4
2009年,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQzOTBfMF8z_b_B29a36a85e0277f6c2a1f033ef7c10708.mp4
2010年,https://txmov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQ0MjlfMF8z_b_B8818807a00eed329a69fb494f405bd43.mp4
2011年,https://txmov2.a.kwimgs.com/upic/2023/01/16/11/BMjAyMzAxMTYxMTA3MjFfNDAzMDAxOTlfOTM3MjcyMjA3ODhfMF8z_b_B8214200efc869dc6fcf99dad619fa4c1.mp4
2012年,https://vip.lz-cdn11.com/20220608/8275_b210b995/1000k/hls/mixed.m3u8
2013年,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQ1NjNfMF8z_b_B4fea55408dca4471a68a963ae096be59.mp4
2014年,https://txmov2.a.kwimgs.com/upic/2023/01/06/16/BMjAyMzAxMDYxNjMxMTNfNDAzMDAxOTlfOTI4OTY2ODAzNjlfMF8z_b_Bdee65c77f9e7b2120a185c919dad81d2.mp4
2015年,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQ2MTZfMF8z_b_B4851f43f5a2bc2871a9b0ec87294a6e7.mp4
2017年,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQ2NDhfMF8z_b_B6527b0c2ce3dda1d9b3f34edd4fdb9aa.mp4
2018年,https://alimov2.a.kwimgs.com/upic/2023/01/06/16/BMjAyMzAxMDYxNjMxMTRfNDAzMDAxOTlfOTI4OTY2ODE2MTBfMF8z_b_B11a778e34390a21de42d407e94f45b91.mp4
2019年,https://txmov2.a.kwimgs.com/upic/2023/01/06/16/BMjAyMzAxMDYxNjMxMTRfNDAzMDAxOTlfOTI4OTY2ODE2MTBfMF8z_b_B11a778e34390a21de42d407e94f45b91.mp4
2020年,https://txmov2.a.kwimgs.com/upic/2022/01/30/17/BMjAyMjAxMzAxNzA5NDdfNDAzMDAxOTlfNjYxNzQ2MDAyMTFfMF8z_b_B5d51d9564c5670dc66faeba20aa7af3f.mp4
2021年,https://alimov2.a.kwimgs.com/upic/2022/01/30/17/BMjAyMjAxMzAxNzE4NTJfNDAzMDAxOTlfNjYxNzUzOTg3NjlfMF8z_b_Be41d9503181d7b0608a839ed401e02c2.mp4
2022年,https://txmov2.a.kwimgs.com/upic/2022/02/01/11/BMjAyMjAyMDExMTEwMjNfNDAzMDAxOTlfNjYzNzA4MTk4NzNfMF8z_b_B898cc7ddd0025bf54ddb18ec1f723c84.mp4
1983年,https://vd2.bdstatic.com/mda-nmgf0aiczefpbjyv/360p/h264/1671273368681637465/mda-nmgf0aiczefpbjyv.mp4
1984年,http://txmov2.a.kwimgs.com/upic/2022/01/31/15/BMjAyMjAxMzExNTU5NTRfNDAzMDAxOTlfNjYyNzMyMzg3MTRfMF8z_b_B192356dadbc90d207ba16964d4c2914c.mp4
1985年,http://txmov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMDFfNDAzMDAxOTlfNjYyNzMyNTAwMzJfMF8z_b_Be73c5abcbc0eeb2ec9fce6842e1362a4.mp4
1987年,https://txmov2.a.kwimgs.com/bs3/video-hls/5195746663405928031_hlsb.m3u8
1989年,http://txmov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMTVfNDAzMDAxOTlfNjYyNzMyNzQ2OTlfMF8z_b_Be477b27b9ce655d2372df56a5a3d96ef.mp4
1993年,https://txmov2.a.kwimgs.com/bs3/video-hls/5217420261875933947_hlshd15.m3u8
1994年,https://txmov2.a.kwimgs.com/bs3/video-hls/5197154061406974711_hlshd15.m3u8
1995年,https://txmov2.a.kwimgs.com/bs3/video-hls/5255137907893179578_hlshd15.m3u8
1997年,https://txmov2.a.kwimgs.com/bs3/video-hls/5230649583590411879_hlshd15.m3u8
1999年,https://txmov2.a.kwimgs.com/bs3/video-hls/5258234133675308186_hlshd15.m3u8
2000年,https://txmov2.a.kwimgs.com/bs3/video-hls/5216294359327079321_hlshd15.m3u8
2002年,https://txmov2.a.kwimgs.com/bs3/video-hls/5255700858599864364_hlshd15.m3u8
2004年,https://txmov2.a.kwimgs.com/bs3/video-hls/5223894184413450769_hlshd15.m3u8
2005年,https://txmov2.a.kwimgs.com/bs3/video-hls/5254012008863954469_hlshd15.m3u8
2006年,https://txmov2.a.kwimgs.com/bs3/video-hls/5194339310474320155_hlshd15.m3u8
